magmi_delete,should_be_enabled,simples_skus,category_reset,categories,inchoo_featured_product,store,attribute_set,type,category_ids,has_options,created_at,updated_at,name,description,short_description,sku,main_sku,us_skus,grouped_sku,weight,news_from_date,news_to_date,status,url_key,url_path,visibility,country_of_manufacture,price,special_price,special_from_date,special_to_date,tier_price,msrp_enabled,msrp_display_actual_price_type,msrp,minimal_price,enable_googlecheckout,tax_class_id,price_view,cost,group_price,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,low_stock_date,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,stock_status_changed_automatically,use_config_enable_qty_increments,meta_title,meta_keyword,meta_description,image,image_label,small_image,small_image_label,thumbnail,thumbnail_label,media_gallery,gallery,is_recurring,recurring_profile,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,options_container,gift_message_available,number_of_options,filter_brands,filter_bestseller,filter_beam_angle,filter_cut_out,filter_finish,filter_fixture_location,filter_fixture_sub_type,filter_fixture_type,filter_glass_type,filter_lamp_shade_colour,filter_light_direction,filter_bathroom_fitting,filter_led_fitting,filter_multi_colour,filter_multi_finish,filter_multi_suggested_room,filter_multi_theme,filter_number_of_bulbs,filter_product_is_imported,filter_range_chandelier_tiers,filter_range_diameter,filter_range_height,filter_range_length,filter_range_number_of_bulbs,filter_range_price,filter_range_voltage,filter_range_wattage,filter_range_width,text_amperage,text_base,text_beam_angle,text_chain_length,text_color_temperature,text_barcode,text_group_code,text_crystal_shape,text_crystal_type,text_depth,text_transformer,text_dimmable,text_tilt,text_diameter,text_dimension,text_downrod_size,text_other_available_options,text_energy_star,text_family_type,text_colour,text_finish,text_glass_type,text_height,text_lamping,text_bulb_lifetime,text_length,text_lighting_option,text_lumens,text_manufacturer_warranty,text_material,text_model,text_motion_sensor,text_mount,text_additional_info,text_package_quantity,text_prod_collection,text_replaces,text_shade,text_shade_material,text_shade_shape,text_sku_original,text_suggested_room,text_suspension_kit,text_switch_type,text_theme,text_ul_listing,text_upc,text_voltage,text_wattage,text_watts_per_bulb,text_width,text_wire_length,is_bulb_included,text_specs_pdf_link,text_brand_homeurl,text_brand_producturl,text_stock_availability,config_colouroptions,config_size,configurable_attributes,super_attribute_pricing,value
0,1,,0,,,admin,Migration_BrightStarLightingGeneral,simple,"2,3,10,15,7,73,79,83",0,13-03-19,,Brightstar CF479/7 GOLD LED Ceiling Fitting with Crystals and Glass,LED Ceiling Fitting with Crystals and Glass,7 Light Crystal Ceiling Fitting,BRS-CF479/7 GOLD,,,,,27/05/2019,26/06/2019,1,,,"Catalog,Search",South Africa,2568.75,2055,27/05/2019,26/05/2020,,Use config,Use config,,,No,Taxable Goods,,1500,,999999,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,1,Brightstar CF479/7 GOLD LED Ceiling Fitting with Crystals and Glass,Surface Mount,Brightstar CF479/7 GOLD LED Ceiling Fitting with Crystals and Glass,/b/r/brs-cf479-7-gold.jpg,,/b/r/brs-cf479-7-gold.jpg,,/b/r/brs-cf479-7-gold.jpg,,,,No,,,,,,No layout updates,Product Info Column,No,,Bright Star,Z_No,,,,,,,,,,,,,,,,,Local (South Africa),,,,,,,,,,,,,,,6.00723E+12,,,,,,,,,,,,,Surface Mount,,,,180mm,,,,,,,,,,,"7 x 60W SES, White LED ( Included ), 1 x Led Controller ( Included ), 1 x 2 Group Section Switch, Press Once:LED Switch on, Press Twice:SES Switch on, Press 3 times:SES and LED Switch on",,,,,,,CF479/7 GOLD,,,,,,,,,,600mm,,,,http://www.brightstarlighting.co.za/,https://brightstarlighting.co.za/product/cf479-7/,Please allow 2 - 7 working days delivery time.,,,,,0
0,1,,0,,,admin,Migration_BrightStarLightingGeneral,simple,"2,3,10,15,7,73,79,83",0,13-03-19,,Brightstar CF480/3 GOLD Metal Base with Clear Acrylic Crystals and Patterned Glass,Metal Base with Clear Acrylic Crystals and Patterned Glass,3 Light Crystal Ceiling Fitting,BRS-CF480/3 GOLD,,,,,27/05/2019,26/06/2019,1,,,"Catalog,Search",South Africa,683.29,546.63,27/05/2019,26/05/2020,,Use config,Use config,,,No,Taxable Goods,,399,,999999,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,1,Brightstar CF480/3 GOLD Metal Base with Clear Acrylic Crystals and Patterned Glass,Surface Mount,Brightstar CF480/3 GOLD Metal Base with Clear Acrylic Crystals and Patterned Glass,/b/r/brs-cf480-3-gold.jpg,,/b/r/brs-cf480-3-gold.jpg,,/b/r/brs-cf480-3-gold.jpg,,,,No,,,,,,No layout updates,Product Info Column,No,,Bright Star,Z_No,,,,,,,,,,,,,,,,,Local (South Africa),,,,,,,,,,,,,,,6.00723E+12,,,,,,,,,,,,,Surface Mount,,,,160mm,,,,,,,,,,,3 x 60W SES,,,,,,,CF480/3 GOLD,,,,,,,,,,380mm,,,,http://www.brightstarlighting.co.za/,https://brightstarlighting.co.za/product/cf480-3-481-4/,Please allow 2 - 7 working days delivery time.,,,,,0
0,1,,0,,,admin,Migration_BrightStarLightingGeneral,simple,"2,3,10,15,7,73,79,83",0,13-03-19,,Brightstar CF481/4 GOLD Metal Base with Clear Acrylic Crystals and Patterned Glass,Metal Base with Clear Acrylic Crystals and Patterned Glass,4 Light Crystal Ceiling Fitting,BRS-CF481/4 GOLD,,,,,27/05/2019,26/06/2019,1,,,"Catalog,Search",South Africa,1008.66,806.93,27/05/2019,26/05/2020,,Use config,Use config,,,No,Taxable Goods,,589,,999999,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,1,Brightstar CF481/4 GOLD Metal Base with Clear Acrylic Crystals and Patterned Glass,Surface Mount,Brightstar CF481/4 GOLD Metal Base with Clear Acrylic Crystals and Patterned Glass,/b/r/brs-cf481-4-gold.jpg,,/b/r/brs-cf481-4-gold.jpg,,/b/r/brs-cf481-4-gold.jpg,,,,No,,,,,,No layout updates,Product Info Column,No,,Bright Star,Z_No,,,,,,,,,,,,,,,,,Local (South Africa),,,,,,,,,,,,,,,6.00723E+12,,,,,,,,,,,,,Surface Mount,,,,160mm,,,,,,,,,,,4 x 60W SES,,,,,,,CF481/4 GOLD,,,,,,,,,,480mm,,,,http://www.brightstarlighting.co.za/,https://brightstarlighting.co.za/product/cf480-3-481-4/,Please allow 2 - 7 working days delivery time.,,,,,0
0,1,,0,,,admin,Migration_BrightStarLightingGeneral,simple,"2,3,10,15,7,73,79,83",0,13-03-19,,Brightstar CF484/2 FOSSIL WHITE Resin Base with Alabaster Glass,Resin Base with Alabaster Glass,,BRS-CF484/2 FOSSIL WHITE,,,,,27/05/2019,26/06/2019,1,,,"Catalog,Search",South Africa,392.16,313.73,27/05/2019,26/05/2020,,Use config,Use config,,,No,Taxable Goods,,229,,999999,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,1,Brightstar CF484/2 FOSSIL WHITE Resin Base with Alabaster Glass,Surface Mount,Brightstar CF484/2 FOSSIL WHITE Resin Base with Alabaster Glass,/b/r/brs-cf484-2-fossil-white.jpg,,/b/r/brs-cf484-2-fossil-white.jpg,,/b/r/brs-cf484-2-fossil-white.jpg,,,,No,,,,,,No layout updates,Product Info Column,No,,Bright Star,Z_No,,,,,,,,,,,,,,,,,Local (South Africa),,,,,,,,,,,,,,,6.00723E+12,,,,,,,,,,,,,Surface Mount,,,,,,,,,,,,,,,2 x 6oW ES,,,,,,,CF484/2 FOSSIL WHITE,,,,,,,,,,330mm,,,,http://www.brightstarlighting.co.za/,https://brightstarlighting.co.za/product/cf484-2/,Please allow 2 - 7 working days delivery time.,,,,,0
0,1,,0,,,admin,Migration_BrightStarLightingGeneral,simple,"2,3,10,15,7,73,79,83",0,13-03-19,,Brightstar CF497 Metal Base with Clear Acrylic Beads and Patterned Glass (440mm),Metal Base with Clear Acrylic Beads and Patterned Glass,,BRS-CF497.01,,,,,27/05/2019,26/06/2019,1,,,Not visible individually,South Africa,974.41,779.53,27/05/2019,26/05/2020,,Use config,Use config,,,No,Taxable Goods,,569,,999999,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,1,Brightstar CF497 Metal Base with Clear Acrylic Beads and Patterned Glass (440mm),Surface Mount,Brightstar CF497 Metal Base with Clear Acrylic Beads and Patterned Glass (440mm),/b/r/brs-cf497-large.jpg,,/b/r/brs-cf497-large.jpg,,/b/r/brs-cf497-large.jpg,,,,No,,,,,,No layout updates,Product Info Column,No,,Bright Star,Z_No,,,,,,,,,,,,,,,,,Local (South Africa),,,,,,,,,,,,,,,6.00723E+12,,,,,,,,,,,,,Surface Mount,,,,"150mm, 135mm",5 x 40W SES,,,,,,,,,,5 x 40W SES,,,,,,,CF497 LARGE,,,,,,,,,,440mm,,,,http://www.brightstarlighting.co.za/,https://brightstarlighting.co.za/product/cf497/,Please allow 2 - 7 working days delivery time.,,Metal Base with Clear Acrylic Beads and Patterned Glass Large (CF497 LARGE),,,0
0,1,,0,,,admin,Migration_BrightStarLightingGeneral,simple,"2,3,10,15,7,73,79,83",0,13-03-19,,Brightstar CF497 Metal Base with Clear Acrylic Beads and Patterned Glass (340mm),Metal Base with Clear Acrylic Beads and Patterned Glass,,BRS-CF497.02,,,,,27/05/2019,26/06/2019,1,,,Not visible individually,South Africa,676.44,541.15,27/05/2019,26/05/2020,,Use config,Use config,,,No,Taxable Goods,,395,,999999,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,1,Brightstar CF497 Metal Base with Clear Acrylic Beads and Patterned Glass (340mm),Surface Mount,Brightstar CF497 Metal Base with Clear Acrylic Beads and Patterned Glass (340mm),/b/r/brs-cf497-small.jpg,,/b/r/brs-cf497-small.jpg,,/b/r/brs-cf497-small.jpg,,,,No,,,,,,No layout updates,Product Info Column,No,,Bright Star,Z_No,,,,,,,,,,,,,,,,,Local (South Africa),,,,,,,,,,,,,,,6.00723E+12,,,,,,,,,,,,,Surface Mount,,,,"150mm, 135mm",3 x 40W SES,,,,,,,,,,3 x 40W SES,,,,,,,CF497 SMALL,,,,,,,,,,340mm,,,,http://www.brightstarlighting.co.za/,https://brightstarlighting.co.za/product/cf497/,Please allow 2 - 7 working days delivery time.,,Metal Base with Clear Acrylic Beads and Patterned Glass Small (CF497 SMALL),,,0
0,1,"BRS-CF497.01,BRS-CF497.02",0,,,admin,Migration_BrightStarLightingGeneralConfigSize,configurable,"2,3,10,15,7,73,79,83",1,13-03-19,,Brightstar CF497 Metal Base with Clear Acrylic Beads and Patterned Glass (Multiple Sizes),Metal Base with Clear Acrylic Beads and Patterned Glass,,BRS-CF497,,,,,27/05/2019,26/06/2019,1,,,Catalog,South Africa,676.44,541.15,27/05/2019,26/05/2020,,Use config,Use config,,,No,Taxable Goods,,395,,999999,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,1,Brightstar CF497 Metal Base with Clear Acrylic Beads and Patterned Glass (Multiple Sizes),Surface Mount,Brightstar CF497 Metal Base with Clear Acrylic Beads and Patterned Glass (Multiple Sizes),/b/r/brs-cf497-large.jpg,,/b/r/brs-cf497-large.jpg,,/b/r/brs-cf497-large.jpg,,,,No,,,,,,No layout updates,Product Info Column,No,,Bright Star,Z_No,,,,,,,,,,,,,,,,,Local (South Africa),,,,,,,,,,,,,,,"6007226054002, 6007226054019",,,,,,,,,,,,,Surface Mount,,,,"150mm, 135mm","5 x 40W SES, 3 x 40W SES",,,,,,,,,,"5 x 40W SES, 3 x 40W SES",,,,,,,"CF497 LARGE, CF497 SMALL",,,,,,,,,,"440mm, 340mm",,,,http://www.brightstarlighting.co.za/,https://brightstarlighting.co.za/product/cf497/,Please allow 2 - 7 working days delivery time.,,Metal Base with Clear Acrylic Beads and Patterned Glass Large (CF497 LARGE):44.0497|Metal Base with Clear Acrylic Beads and Patterned Glass Small (CF497 SMALL)|,config_size,config_size::Metal Base with Clear Acrylic Beads and Patterned Glass Large (CF497 LARGE):44.0497:1;Metal Base with Clear Acrylic Beads and Patterned Glass Small (CF497 SMALL),0
0,1,,0,,,admin,Migration_BrightStarLightingGeneral,simple,"2,3,10,15,7,73,79,83",0,13-03-19,,Brightstar CF512/5 CHROME Polished Chrome with Clear Acrylic Crystals,Polished Chrome with Clear Acrylic Crystals,,BRS-CF512/5 CHROME,,,,,27/05/2019,26/06/2019,1,,,"Catalog,Search",South Africa,1267.25,1013.8,27/05/2019,26/05/2020,,Use config,Use config,,,No,Taxable Goods,,740,,999999,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,1,Brightstar CF512/5 CHROME Polished Chrome with Clear Acrylic Crystals,Surface Mount,Brightstar CF512/5 CHROME Polished Chrome with Clear Acrylic Crystals,/b/r/brs-cf512-5-chrome.jpg,,/b/r/brs-cf512-5-chrome.jpg,,/b/r/brs-cf512-5-chrome.jpg,,,,No,,,,,,No layout updates,Product Info Column,No,,Bright Star,Z_No,,,,,,,,,,,,,,,,,Local (South Africa),,,,,,,,,,,,,,,6.00723E+12,,,,,,,,,,,,,Surface Mount,,,,310mm,,,,,,,,,,,5 x 40W G9 ( Included ),,,,,,,CF512/5 CHROME,,,,,,,,,,380mm,,,,http://www.brightstarlighting.co.za/,https://brightstarlighting.co.za/product/cf512-5-chrome/,Please allow 2 - 7 working days delivery time.,,,,,0
0,1,,0,,,admin,Migration_BrightStarLightingGeneral,simple,"2,3,10,15,7,73,79,83",0,13-03-19,,Brightstar CF520 LED Stainless Steel LED Ceiling Fitting with Glass and Crystals,Stainless Steel LED Ceiling Fitting with Glass and Crystals,,BRS-CF520 LED,,,,,27/05/2019,26/06/2019,1,,,"Catalog,Search",South Africa,1969.38,1575.5,27/05/2019,26/05/2020,,Use config,Use config,,,No,Taxable Goods,,1150,,999999,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,1,Brightstar CF520 LED Stainless Steel LED Ceiling Fitting with Glass and Crystals,Surface Mount,Brightstar CF520 LED Stainless Steel LED Ceiling Fitting with Glass and Crystals,/b/r/brs-cf520-led.jpg,,/b/r/brs-cf520-led.jpg,,/b/r/brs-cf520-led.jpg,,,,No,,,,,,No layout updates,Product Info Column,No,,Bright Star,Z_No,,,,,,,,,,,,,,,,,Local (South Africa),,,,,,,,,,,,,,4000K,6.00723E+12,,,,,,,,,,,,,Surface Mount,,,,280mm,,,,,1386lm,,,,,,"21W LED ( Included ), 1 x LED Power Supply ( Included )",,,,,,,CF520 LED,,,,,,,,,,370mm,,,,http://www.brightstarlighting.co.za/,https://brightstarlighting.co.za/product/cf520-led/,Please allow 2 - 7 working days delivery time.,,,,,0
0,1,,0,,,admin,Migration_BrightStarLightingGeneral,simple,"2,3,10,15,7,73,79,83",0,13-03-19,,Brightstar CF521 LED Polished Chrome LED Ceiling Fitting with Crystals,Polished Chrome LED Ceiling Fitting with Crystals,24W LED Ceiling Fitting,BRS-CF521 LED,,,,,27/05/2019,26/06/2019,1,,,"Catalog,Search",South Africa,2534.5,2027.6,27/05/2019,26/05/2020,,Use config,Use config,,,No,Taxable Goods,,1480,,999999,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,1,Brightstar CF521 LED Polished Chrome LED Ceiling Fitting with Crystals,Surface Mount,Brightstar CF521 LED Polished Chrome LED Ceiling Fitting with Crystals,/b/r/brs-cf521-led.jpg,,/b/r/brs-cf521-led.jpg,,/b/r/brs-cf521-led.jpg,,,,No,,,,,,No layout updates,Product Info Column,No,,Bright Star,Z_No,,,,,,,,,,,,,,,,,Local (South Africa),,,,,,,,,,,,,,4000K,6.00723E+12,,,,,,,,,,,,,Surface Mount,,,,90mm,,,550mm,,1920lm,,,,,,"24W LED ( Included ), 1 x LED Power Supply ( Included )",,,,,,,CF521 LED,,,,,,,,,,260mm,,,,http://www.brightstarlighting.co.za/,https://brightstarlighting.co.za/product/cf521-led/,Please allow 2 - 7 working days delivery time.,,,,,0
0,1,,0,,,admin,Migration_BrightStarLightingGeneral,simple,"2,3,10,15,7,73,79,83",0,13-03-19,,Brightstar CF522 Patterned White Glass with Crystals and Polished Chrome Clips (400mm),Patterned White Glass with Crystals and Polished Chrome Clips,,BRS-CF522.01,,,,,27/05/2019,26/06/2019,1,,,Not visible individually,South Africa,837.41,669.93,27/05/2019,26/05/2020,,Use config,Use config,,,No,Taxable Goods,,489,,999999,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,1,Brightstar CF522 Patterned White Glass with Crystals and Polished Chrome Clips (400mm),Surface Mount,Brightstar CF522 Patterned White Glass with Crystals and Polished Chrome Clips (400mm),/b/r/brs-cf522-large.jpg,,/b/r/brs-cf522-large.jpg,,/b/r/brs-cf522-large.jpg,,,,No,,,,,,No layout updates,Product Info Column,No,,Bright Star,Z_No,,,,,,,,,,,,,,,,,Local (South Africa),,,,,,,,,,,,,,4000K,6.00723E+12,,,,,,,,,,,,,Surface Mount,,,,100mm,18W LED ( Included ),,,,1440lm,,,,,,1 x Electronic Driver ( Included ),,,,,,,CF522 LARGE,,,,,,,,,,400mm,,,,http://www.brightstarlighting.co.za/,https://brightstarlighting.co.za/product/cf522/,Please allow 2 - 7 working days delivery time.,,Patterned White Glass with Crystals and Polished Chrome Clips Large (CF522 LARGE),,,0
0,1,,0,,,admin,Migration_BrightStarLightingGeneral,simple,"2,3,10,15,7,73,79,83",0,13-03-19,,Brightstar CF522 Patterned White Glass with Crystals and Polished Chrome Clips (300mm),Patterned White Glass with Crystals and Polished Chrome Clips,,BRS-CF522.02,,,,,27/05/2019,26/06/2019,1,,,Not visible individually,South Africa,666.16,532.93,27/05/2019,26/05/2020,,Use config,Use config,,,No,Taxable Goods,,389,,999999,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,1,Brightstar CF522 Patterned White Glass with Crystals and Polished Chrome Clips (300mm),Surface Mount,Brightstar CF522 Patterned White Glass with Crystals and Polished Chrome Clips (300mm),/b/r/brs-cf522-small.jpg,,/b/r/brs-cf522-small.jpg,,/b/r/brs-cf522-small.jpg,,,,No,,,,,,No layout updates,Product Info Column,No,,Bright Star,Z_No,,,,,,,,,,,,,,,,,Local (South Africa),,,,,,,,,,,,,,4000K,6.00723E+12,,,,,,,,,,,,,Surface Mount,,,,100mm,12W LED ( Included ),,,,960lm,,,,,,1 x Electronic Driver ( Included ),,,,,,,CF522 SMALL,,,,,,,,,,300mm,,,,http://www.brightstarlighting.co.za/,https://brightstarlighting.co.za/product/cf522/,Please allow 2 - 7 working days delivery time.,,Patterned White Glass with Crystals and Polished Chrome Clips Small (CF522 SMALL),,,0
0,1,"BRS-CF522.01,BRS-CF522.02",0,,,admin,Migration_BrightStarLightingGeneralConfigSize,configurable,"2,3,10,15,7,73,79,83",1,13-03-19,,Brightstar CF522 Patterned White Glass with Crystals and Polished Chrome Clips (Multiple Sizes),Patterned White Glass with Crystals and Polished Chrome Clips,,BRS-CF522,,,,,27/05/2019,26/06/2019,1,,,Catalog,South Africa,666.16,532.93,27/05/2019,26/05/2020,,Use config,Use config,,,No,Taxable Goods,,389,,999999,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,1,Brightstar CF522 Patterned White Glass with Crystals and Polished Chrome Clips (Multiple Sizes),Surface Mount,Brightstar CF522 Patterned White Glass with Crystals and Polished Chrome Clips (Multiple Sizes),/b/r/brs-cf522-large.jpg,,/b/r/brs-cf522-large.jpg,,/b/r/brs-cf522-large.jpg,,,,No,,,,,,No layout updates,Product Info Column,No,,Bright Star,Z_No,,,,,,,,,,,,,,,,,Local (South Africa),,,,,,,,,,,,,,4000K,"6007226060638, 6007226060645",,,,,,,,,,,,,Surface Mount,,,,100mm,"18W LED ( Included ), 12W LED ( Included )",,,,"1440lm, 960lm",,,,,,1 x Electronic Driver ( Included ),,,,,,,"CF522 LARGE, CF522 SMALL",,,,,,,,,,"400mm, 300mm",,,,http://www.brightstarlighting.co.za/,https://brightstarlighting.co.za/product/cf522/,Please allow 2 - 7 working days delivery time.,,Patterned White Glass with Crystals and Polished Chrome Clips Large (CF522 LARGE):25.707|Patterned White Glass with Crystals and Polished Chrome Clips Small (CF522 SMALL)|,config_size,config_size::Patterned White Glass with Crystals and Polished Chrome Clips Large (CF522 LARGE):25.707:1;Patterned White Glass with Crystals and Polished Chrome Clips Small (CF522 SMALL),0
0,1,,0,,,admin,Migration_BrightStarLightingGeneral,simple,"2,3,10,15,7,73,79,83",0,13-03-19,,Brightstar CF523 Patterned White Glass with Crystals and Polished Chrome Clips (400mm),Patterned White Glass with Crystals and Polished Chrome Clips,,BRS-CF523.01,,,,,27/05/2019,26/06/2019,1,,,Not visible individually,South Africa,666.16,532.93,27/05/2019,26/05/2020,,Use config,Use config,,,No,Taxable Goods,,389,,999999,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,1,Brightstar CF523 Patterned White Glass with Crystals and Polished Chrome Clips (400mm),Surface Mount,Brightstar CF523 Patterned White Glass with Crystals and Polished Chrome Clips (400mm),/b/r/brs-cf523-large.jpg,,/b/r/brs-cf523-large.jpg,,/b/r/brs-cf523-large.jpg,,,,No,,,,,,No layout updates,Product Info Column,No,,Bright Star,Z_No,,,,,,,,,,,,,,,,,Local (South Africa),,,,,,,,,,,,,,4000K,6.00723E+12,,,,,,,,,,,,,Surface Mount,,,,100mm,18W LED ( Included ),,,,1440lm,,,,,,1 x Electronic Driver ( Included ),,,,,,,CF523 LARGE,,,,,,,,,,400mm,,,,http://www.brightstarlighting.co.za/,https://brightstarlighting.co.za/product/cf523/,Please allow 2 - 7 working days delivery time.,,Patterned White Glass with Crystals and Polished Chrome Clips Large (CF523 LARGE),,,0
0,1,,0,,,admin,Migration_BrightStarLightingGeneral,simple,"2,3,10,15,7,73,79,83",0,13-03-19,,Brightstar CF523 Patterned White Glass with Crystals and Polished Chrome Clips (300mm),Patterned White Glass with Crystals and Polished Chrome Clips,,BRS-CF523.02,,,,,27/05/2019,26/06/2019,1,,,Not visible individually,South Africa,477.79,382.23,27/05/2019,26/05/2020,,Use config,Use config,,,No,Taxable Goods,,279,,999999,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,1,Brightstar CF523 Patterned White Glass with Crystals and Polished Chrome Clips (300mm),Surface Mount,Brightstar CF523 Patterned White Glass with Crystals and Polished Chrome Clips (300mm),/b/r/brs-cf523-small.jpg,,/b/r/brs-cf523-small.jpg,,/b/r/brs-cf523-small.jpg,,,,No,,,,,,No layout updates,Product Info Column,No,,Bright Star,Z_No,,,,,,,,,,,,,,,,,Local (South Africa),,,,,,,,,,,,,,4000K,6.00723E+12,,,,,,,,,,,,,Surface Mount,,,,100mm,12W LED ( Included ),,,,960lm,,,,,,1 x Electronic Driver ( Included ),,,,,,,CF523 SMALL,,,,,,,,,,300mm,,,,http://www.brightstarlighting.co.za/,https://brightstarlighting.co.za/product/cf523/,Please allow 2 - 7 working days delivery time.,,Patterned White Glass with Crystals and Polished Chrome Clips Small (CF523 SMALL),,,0
0,1,"BRS-CF523.01,BRS-CF523.02",0,,,admin,Migration_BrightStarLightingGeneralConfigSize,configurable,"2,3,10,15,7,73,79,83",1,13-03-19,,Brightstar CF523 Patterned White Glass with Crystals and Polished Chrome Clips (Multiple Sizes),Patterned White Glass with Crystals and Polished Chrome Clips,,BRS-CF523,,,,,27/05/2019,26/06/2019,1,,,Catalog,South Africa,477.79,382.23,27/05/2019,26/05/2020,,Use config,Use config,,,No,Taxable Goods,,279,,999999,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,1,Brightstar CF523 Patterned White Glass with Crystals and Polished Chrome Clips (Multiple Sizes),Surface Mount,Brightstar CF523 Patterned White Glass with Crystals and Polished Chrome Clips (Multiple Sizes),/b/r/brs-cf523-large.jpg,,/b/r/brs-cf523-large.jpg,,/b/r/brs-cf523-large.jpg,,,,No,,,,,,No layout updates,Product Info Column,No,,Bright Star,Z_No,,,,,,,,,,,,,,,,,Local (South Africa),,,,,,,,,,,,,,4000K,"6007226060652, 6007226060669",,,,,,,,,,,,,Surface Mount,,,,100mm,"18W LED ( Included ), 12W LED ( Included )",,,,"1440lm, 960lm",,,,,,1 x Electronic Driver ( Included ),,,,,,,"CF523 LARGE, CF523 SMALL",,,,,,,,,,"400mm, 300mm",,,,http://www.brightstarlighting.co.za/,https://brightstarlighting.co.za/product/cf523/,Please allow 2 - 7 working days delivery time.,,Patterned White Glass with Crystals and Polished Chrome Clips Large (CF523 LARGE):39.4253|Patterned White Glass with Crystals and Polished Chrome Clips Small (CF523 SMALL)|,config_size,config_size::Patterned White Glass with Crystals and Polished Chrome Clips Large (CF523 LARGE):39.4253:1;Patterned White Glass with Crystals and Polished Chrome Clips Small (CF523 SMALL),0
0,1,,0,,,admin,Migration_BrightStarLightingGeneral,simple,"2,3,10,15,7,73,79,83",0,13-03-19,,Brightstar CF524 CHR Stainless Steel and White Glass,Stainless Steel and White Glass,12W LED,BRS-CF524 CHR,,,,,27/05/2019,26/06/2019,1,,,"Catalog,Search",South Africa,666.16,532.93,27/05/2019,26/05/2020,,Use config,Use config,,,No,Taxable Goods,,389,,999999,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,1,Brightstar CF524 CHR Stainless Steel and White Glass,Surface Mount,Brightstar CF524 CHR Stainless Steel and White Glass,/b/r/brs-cf524-chr.jpg,,/b/r/brs-cf524-chr.jpg,,/b/r/brs-cf524-chr.jpg,,,,No,,,,,,No layout updates,Product Info Column,No,,Bright Star,Z_No,,,,,,,,,,,,,,,,,Local (South Africa),,,,,,,,,,,,,,4000K,6.00723E+12,,,,,,,,,,,,,Surface Mount,,,,140mm,,,,,1000lm,,,,,,"12W LED ( Included ), 1 x Electronic Driver ( Included )",,,,,,,CF524 CHR,,,,,,,,,,300mm,,,,http://www.brightstarlighting.co.za/,https://brightstarlighting.co.za/product/cf524/,Please allow 2 - 7 working days delivery time.,,,,,0
0,1,,0,,,admin,Migration_BrightStarLightingGeneral,simple,"2,3,10,15,7,73,79,83",0,13-03-19,,Brightstar CF530/4+LED Polished Chrome Flush Mount Ceiling Fitting with Crystals,Polished Chrome Flush Mount Ceiling Fitting with Crystals,,BRS-CF530/4+LED,,,,,27/05/2019,26/06/2019,1,,,"Catalog,Search",South Africa,1644,1315.2,27/05/2019,26/05/2020,,Use config,Use config,,,No,Taxable Goods,,960,,999999,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,1,Brightstar CF530/4+LED Polished Chrome Flush Mount Ceiling Fitting with Crystals,Surface Mount,Brightstar CF530/4+LED Polished Chrome Flush Mount Ceiling Fitting with Crystals,/b/r/brs-cf530-4-led.jpg,,/b/r/brs-cf530-4-led.jpg,,/b/r/brs-cf530-4-led.jpg,,,,No,,,,,,No layout updates,Product Info Column,No,,Bright Star,Z_No,,,,,,,,,,,,,,,,,Local (South Africa),,,,,,,,,,,,,,,6.00723E+12,,,,,,,,,,,,,Surface Mount,,,,156mm,,,440mm,,,,,,,,"4 x 25W G9 ( Included ), 16 Blue LED ( Included ), 1 x LED Transformer ( Included ), 1 x 3 Group Section Switch, Press Once:G9 Switch on, Press Twice:LED and G9 Switch on, Press 3 times:LED Switch on",,,,,,,CF530/4+LED,,,,,,,,,,360mm,,,,http://www.brightstarlighting.co.za/,https://brightstarlighting.co.za/product/cf530-4-led/,Please allow 2 - 7 working days delivery time.,,,,,0
