magmi:delete,sku
1,RAD-YPAR100R
1,RAD-YPAR100Y
1,RAD-YPYG001
1,RAD-YPYG004
1,RAD-YPYG005
1,RAD-YPYG030
1,RAD-YPYG031
1,RAD-YRFL050
1,RAD-YRFL055
1,RAD-YRFL065
1,RAD-YSDE002
1,RAD-YSDE003
1,RAD-YSDE004
1,RAD-YSDE005
1,RAD-YSDT001
1,RAD-YSDT002
1,RAD-YSDT003
1,RAD-YSDT004
1,RAD-YSDT005
1,RAD-YTHL078
1,RAD-YTHL086
1,RAD-YTHL087
1,RAD-YTHL098
1,RAD-YTHL099
1,RAD-YTHL102
1,RAD-YTHL105
1,RAD-YTHL134B
1,RAD-YTHL148
1,RAD-YTHL149
1,RAD-YTHL151
1,RAD-YTHL151-H
1,RAD-YTHL151/R
1,RAD-YTHL153
1,RAD-YTHL154
1,RAD-YTHL203
1,RAD-YTHT004
1,RAD-YTHT005
1,RAD-YTHT006
1,RAD-YTHT007
1,RAD-YTHT008
1,SHIP-VOUCH.100
1,SHIP-VOUCH.1000
1,SHIP-VOUCH.200
1,SHIP-VOUCH.300
1,SHIP-VOUCH.400
1,SHIP-VOUCH.50
1,SHIP-VOUCH.500
1,SHIP-VOUCH.600
1,SHIP-VOUCH.700
1,SHIP-VOUCH.75
1,SHIP-VOUCH.800
1,SHIP-VOUCH.900
1,SLT-Brushed-Aluminium
1,SLT-Brushed-Mahogany
1,SLT-High-Breeze-100-Black
1,SLT-High-Breeze-100-White
1,SLT-High-Breeze-Bronze
1,SLT-High-Breeze-Silver-3
1,SLT-High-Breeze-White-3
1,SLT-High-Breeze-White-4
1,SLT-Reg2F
1,SLT-Reg3F
1,SLT-Reg5F
1,SLT-RemoteF4
1,SLT-Senorita-Black
1,SLT-Senorita-Black-Tara
1,SLT-Senorita-White
1,SLT-Senorita-White-Cleo
1,SLT-SPF3B4006SB
1,SLT-SPF3B4006SW
1,SLT-SWF3B4506SB
1,SLT-SWF3B4506SW
1,SLT-Wall-Fan
1,SLT-Whirlwind-Black
1,SLT-Whirlwind-White
1,SPA-1010/252
1,SPA-1010/302
1,SPA-1010/462
1,SPA-1011/252
1,SPA-1011/302
1,SPA-1011/462
1,SPA-1012/390
1,SPA-1013/210
1,SPA-1013/290
1,SPA-1014/200
1,SPA-1014/300
1,SPA-1014/400
1,SPA-1014/500
1,SPA-1031.2835.60.220.30.31
1,SPA-1031.2835.60.220.40.31
1,SPA-1036.10177.2M
1,SPA-1036.IP.3528.60.40.3
1,SPA-1036.IP.3528.60.90.3
1,SPA-1036.IP.5050.60.40.3
1,SPA-1036.IP.5050.60.90.3
1,SPA-1036.OP.2216.120.30
1,SPA-1036.OP.2216.120.40
1,SPA-1036.OP.2835.12.60.30
1,SPA-1036.OP.2835.12.60.40
1,SPA-1036.OP.2835.12.60.65
1,SPA-1036.OP.2835.24.120.40
1,SPA-1036.OP.2835.24.120.90
1,SPA-1036.OP.2835.24.60.40
1,SPA-1036.OP.2835.24.60.90
1,SPA-1036.OP.3014.204.40
1,SPA-1036.OP.3014.204.90
1,SPA-1036.OP.3014.60.40
1,SPA-1036.OP.3528.120.90.3
1,SPA-1036.OP.3528.24.120.35
1,SPA-1036.OP.3528.24.120.90
1,SPA-1036.OP.3528.24.60.35
1,SPA-1036.OP.3528.24.60.90
1,SPA-1036.OP.3528.60.40.2
1,SPA-1036.OP.3528.60.90.2
1,SPA-1036.OP.3528.D.240.40
1,SPA-1036.OP.3528.D.240.90
1,SPA-1036.OP.5025.60.CW.WW
1,SPA-1036.OP.5050.60.40.2
1,SPA-1036.OP.5050.60.90.2
1,SPA-1036.OP.5050.60.RGB.NW
1,SPA-1036.OP.5050.60.RGB.WW
1,SPA-1036.OP.5730.60.40
1,SPA-1036.OP.5730.60.90
1,SPA-1037.1.2.5050.1000.40
1,SPA-1037.1.2.5050.1000.90
1,SPA-1037.1.2.5050.1500.40
1,SPA-1037.1.2.5050.1500.90
1,SPA-1037.1.2.5050.2000.40
1,SPA-1037.1.2.5050.2000.90
1,SPA-1037.1.2000.05
1,SPA-1037.2.2000.05
1,SPA-1039.1.05
1,SPA-1039.2.05
1,SPA-1040.05
1,SPA-1042.05
1,SPA-1043.1.05
1,SPA-1043.2.05
1,SPA-1044.1.05
1,SPA-1044.2.05
1,SPA-1045.05
1,SPA-1046.05
1,SPA-1047.31
1,SPA-1048.05
1,SPA-1048.2.05
1,SPA-1050.05
1,SPA-1A1.000.000.AYF1R
1,SPA-1A1.000.000.WYF1R
1,SPA-1A4.000.000.AXU1R
1,SPA-1A4.000.000.WXU1R
1,SPA-1A6.000.000.AXC1L
1,SPA-1A6.000.000.LXC1L
1,SPA-1A6.000.000.WXC1L
1,SPA-1B1.000.000.AYG1R
1,SPA-1B1.000.000.WYG1R
1,SPA-1B2.000.000.AYB1R
1,SPA-1B2.000.000.WYB1R
1,SPA-1B3.000.000.AYE1R
1,SPA-1B3.000.000.WYE1R
1,SPA-1F1.000.000.AXU1L
1,SPA-1F1.000.000.AXU1R
1,SPA-1F1.000.000.LXU1L
1,SPA-1F1.000.000.LXU1R
1,SPA-1M1.000.000.AXU1R
1,SPA-1M1.001.000.AXU1R
1,SPA-1R3.000.000.AYE27
1,SPA-1R3.000.000.WYE27
1,SPA-1V3.000.000.AYE27
1,SPA-1V3.000.000.WYE27
1,SPA-2030.2
1,SPA-2030.2.01
1,SPA-2030.2.02
1,SPA-2030/18
1,SPA-2049.2
1,SPA-2049.2.01
1,SPA-2049.2.02
1,SPA-2081/18
1,SPA-2201/18
1,SPA-2201/31
1,SPA-2202.1.11.31
1,SPA-2202.1.21.31
1,SPA-2202.1.30.31
1,SPA-2202.1.31.31
1,SPA-2202.10.30.15.MODULE
1,SPA-2202.10.30.38.MODULE
1,SPA-2202.10.30.55.MODULE
1,SPA-2202.10.40.15.MODULE
1,SPA-2202.10.40.38.MODULE
1,SPA-2202.10.40.55.MODULE
1,SPA-2202.2.11.31
1,SPA-2202.2.21.31
1,SPA-2202.2.30.31
1,SPA-2202.2.31.31
1,SPA-2202.3.30
1,SPA-2202.3.31
1,SPA-2202.4.11.31
1,SPA-2202.4.21.31
1,SPA-2202.4.30.31
1,SPA-2202.4.31.31
1,SPA-2206.21
1,SPA-2206.29
1,SPA-2206.33
1,SPA-2206.46
1,SPA-2210.2
1,SPA-2211.2
1,SPA-2212.2
1,SPA-2212.2/31
1,SPA-2213.2
1,SPA-2214.2
1,SPA-2215.2
1,SPA-2216.2
1,SPA-2217.2
1,SPA-2218.2
1,SPA-2222
1,SPA-2223
1,SPA-2223.01
1,SPA-2223.02
1,SPA-2223.03
1,SPA-2223.04
1,SPA-2224
1,SPA-2224.01
1,SPA-2224.02
1,SPA-2224.03
1,SPA-2224.04
1,SPA-2225
1,SPA-2225.01
1,SPA-2225.02
1,SPA-2225.03
1,SPA-2230.2
1,SPA-2230.2.01
1,SPA-2230.2.02
1,SPA-2232.2
1,SPA-2232.2.01
1,SPA-2232.2.02
1,SPA-2232.2.03
1,SPA-2249.2
1,SPA-2249.2.01
1,SPA-2249.2.02
1,SPA-2259.2
1,SPA-2259.2.01
1,SPA-2259.2.02
1,SPA-2262
1,SPA-2262.01
1,SPA-2262.02
1,SPA-2265.2
1,SPA-2265.2.01
1,SPA-2265.2.02
1,SPA-2265.2/31
1,SPA-2267
1,SPA-2267.01
1,SPA-2267.02
1,SPA-2270.06.30.31
1,SPA-2270.06.40.31
1,SPA-2270.12.30.31
1,SPA-2270.12.40.31
1,SPA-2270.18.30.31
1,SPA-2270.18.40.31
1,SPA-2270.24.30.31
1,SPA-2270.24.40.31
1,SPA-2271.18.30.31
1,SPA-2271.18.40.31
1,SPA-2271.24.30.31
1,SPA-2271.24.40.31
1,SPA-2272.18.30.31
1,SPA-2272.18.40.31
1,SPA-2272.24.30.31
1,SPA-2272.24.40.31
1,SPA-2273.18.30.31
1,SPA-2273.18.40.31
1,SPA-2273.24.30.31
1,SPA-2273.24.40.31
1,SPA-2274.06.30.31
1,SPA-2274.06.40.31
1,SPA-2274.12.30.31
1,SPA-2274.12.40.31
1,SPA-2274.18.30.31
1,SPA-2274.18.40.31
1,SPA-2274.24.30.31
1,SPA-2274.24.40.31
1,SPA-2275.06.30.31
1,SPA-2275.06.40.31
1,SPA-2275.12.30.31
1,SPA-2275.12.40.31
1,SPA-2275.18.30.31
1,SPA-2275.18.40.31
1,SPA-2275.24.30.31
1,SPA-2275.24.40.31
1,SPA-2286.1.30
1,SPA-2286.1.30.01
1,SPA-2286.1.30.02
1,SPA-2287.1.30.18
1,SPA-2287.2.30
1,SPA-2287.2.30.01
1,SPA-2287.2.30.02
1,SPA-2287.3.30
1,SPA-2287.3.30.01
1,SPA-2287.3.30.02
1,SPA-2287.4.30
1,SPA-2287.4.30.01
1,SPA-2287.4.30.02
1,SPA-2287.5.30
1,SPA-2287.5.30.01
1,SPA-2287.5.30.02
1,SPA-2287.6.30
1,SPA-2287.6.30.01
1,SPA-2287.6.30.02
1,SPA-2287.7.30.18
1,SPA-2288.2.40.18
1,SPA-2298.09.30.31
1,SPA-2302/48
1,SPA-2303_31
1,SPA-2350.3
1,SPA-2350.3.01
1,SPA-2350.3.02
1,SPA-2350.4
1,SPA-2350.4.01
1,SPA-2350.4.02
1,SPA-2359/31
1,SPA-2376/2/9150
1,SPA-2377/1/9150
1,SPA-2377/2/9150
1,SPA-2378/1/9150
1,SPA-2378/2/9150
1,SPA-2379.01.30.31
1,SPA-2379.01.40.31
1,SPA-2379.02.30.31
1,SPA-2379.02.40.31
1,SPA-2382.30
1,SPA-2382.30.01
1,SPA-2382.30.02
1,SPA-2382.40
1,SPA-2382.40.01
1,SPA-2382.40.02
1,SPA-2463.18.25
1,SPA-2466
1,SPA-2466.01
1,SPA-2466.02
1,SPA-2466.03
1,SPA-246601
1,SPA-246601.01
1,SPA-246601.02
1,SPA-246601.03
1,SPA-246602
1,SPA-246602.01
1,SPA-246602.02
1,SPA-246603
1,SPA-246603.01
1,SPA-246603.02
1,SPA-246604.2
1,SPA-246604.2.01
1,SPA-246604.2.02
1,SPA-246605
1,SPA-246605.01
1,SPA-246605.02
1,SPA-246605.2
1,SPA-246605.2.01
1,SPA-246605.2.02
1,SPA-246605.2.03
1,SPA-246606.31
1,SPA-246607.31
1,SPA-246608.31
1,SPA-246609
1,SPA-246609.01
1,SPA-246609.02
1,SPA-246609.03
1,SPA-246609.2
1,SPA-246609.2.01
1,SPA-246609.2.02
1,SPA-246609.3
1,SPA-246609.3.01
1,SPA-246609.3.02
1,SPA-246609.3.03
1,SPA-246609.D
1,SPA-246609.D.01
1,SPA-246609.D.02
1,SPA-246609.R
1,SPA-246609.R.01
1,SPA-246609.R.02
1,SPA-246609.T
1,SPA-246609.T.01
1,SPA-246609.T.02
1,SPA-246610.3
1,SPA-246610.31
1,SPA-246611
1,SPA-246611.01
1,SPA-246611.02
1,SPA-246612
1,SPA-246612.01
1,SPA-246612.02
1,SPA-246613.30
1,SPA-246613.30.01
1,SPA-246613.30.02
1,SPA-246613.40
1,SPA-246613.40.01
1,SPA-246613.40.02
1,SPA-2467
1,SPA-2467.01
1,SPA-2467.02
1,SPA-2467.03
1,SPA-2468.30.31
1,SPA-2475/31
1,SPA-2476/31
1,SPA-2477.10.30.31
1,SPA-2477.10.40.31
1,SPA-2478.02.12.30.31
1,SPA-2478.10.30.31
1,SPA-2478.15.30.31
1,SPA-2479.01.10.30.31
1,SPA-2480.01.07.30.31
1,SPA-2480.01.07.40.31
1,SPA-2480.02.07.30.31
1,SPA-2480.02.07.40.31
1,SPA-2481.02.07.30.31
1,SPA-2481.02.07.40.31
1,SPA-2847.25.10.30.30
1,SPA-2847.25.10.40
1,SPA-2847.25.36.30
1,SPA-2847.25.36.30.01
1,SPA-2847.25.36.30.02
1,SPA-2847.25.36.40
1,SPA-2847.25.36.40.01
1,SPA-2847.25.36.40.02
1,SPA-2848.25.24.30.31
1,SPA-2848.25.24.40.31
1,SPA-2855.35.60.30.31
1,SPA-2855.35.60.40.31
1,SPA-2856.1.45.120.30.31
1,SPA-2856.1.45.120.40.31
1,SPA-2856.2.45.36.30.31
1,SPA-2856.2.45.36.40.31
1,SPA-2857.45.60.30.31
1,SPA-2857.45.60.40.31
1,SPA-2858.15.60.30.31.D
1,SPA-2858.15.60.40.31.D
1,SPA-2858.25.60.30.31
1,SPA-2858.25.60.40.31
1,SPA-2858.35.60.30.31
1,SPA-2858.35.60.40.31
1,SPA-2858.45.60.30.31
1,SPA-2858.45.60.40.31
1,SPA-2A1.000.000.AYE27
1,SPA-2A1.000.000.WYE27
1,SPA-2A4.000.000.AXU2R
1,SPA-2A4.000.000.WXU2R
1,SPA-2A6.000.000.AX2CL
1,SPA-2A6.000.000.AX2CR
1,SPA-2A6.000.000.LX2CL
1,SPA-2A6.000.000.LX2CR
1,SPA-2A6.000.000.WX2CL
1,SPA-2A6.000.000.WX2CR
1,SPA-2N1.000.000.AYP27
1,SPA-2N1.000.000.WYP27
1,SPA-3001.2
1,SPA-3001.2.01
1,SPA-3001.2.02
1,SPA-3001.2/20
1,SPA-3002.2
1,SPA-3002.2.01
1,SPA-3002.2.02
1,SPA-3002.2/20
1,SPA-3021.35.38.30.50
1,SPA-3021.35.38.40.50
1,SPA-3022.35.38.30.50
1,SPA-3022.35.38.40.50
1,SPA-3750.5
1,SPA-3751.5
1,SPA-3860.112530
1,SPA-3860.112530.01
1,SPA-3860.112530.02
1,SPA-3860.112540
1,SPA-3860.112540.01
1,SPA-3860.112540.02
1,SPA-3860.143230
1,SPA-3860.143230.01
1,SPA-3860.143230.02
1,SPA-3860.143240
1,SPA-3860.143240.01
1,SPA-3860.143240.02
1,SPA-3860.337530
1,SPA-3860.337530.01
1,SPA-3860.337530.02
1,SPA-3860.337540
1,SPA-3860.337540.01
1,SPA-3860.337540.02
1,SPA-3960.112530
1,SPA-3960.112530.01
1,SPA-3960.112530.02
1,SPA-3960.112540
1,SPA-3960.112540.01
1,SPA-3960.112540.02
1,SPA-3960.143230
1,SPA-3960.143230.01
1,SPA-3960.143230.02
1,SPA-3960.143240
1,SPA-3960.143240.01
1,SPA-3960.143240.02
1,SPA-3960.225030
1,SPA-3960.225030.01
1,SPA-3960.225030.02
1,SPA-3960.225040
1,SPA-3960.225040.01
1,SPA-3960.225040.02
1,SPA-3960.286330
1,SPA-3960.286330.01
1,SPA-3960.286330.02
1,SPA-3960.286340
1,SPA-3960.286340.01
1,SPA-3960.286340.02
1,SPA-3960.337530
1,SPA-3960.337530.01
1,SPA-3960.337530.02
1,SPA-3960.337540
1,SPA-3960.337540.01
1,SPA-3960.337540.02
1,SPA-3960.D.115030
1,SPA-3960.D.115030.01
1,SPA-3960.D.115030.02
1,SPA-3960.D.115040
1,SPA-3960.D.115040.01
1,SPA-3960.D.115040.02
1,SPA-3960.D.146430
1,SPA-3960.D.146440
1,SPA-3960.D.146440.01
1,SPA-3960.D.146440.02
1,SPA-3960.D.2210030
1,SPA-3960.D.2210030.01
1,SPA-3960.D.2210030.02
1,SPA-3960.D.2210040
1,SPA-3960.D.2210040.01
1,SPA-3960.D.2210040.02
1,SPA-3960.D.2812630
1,SPA-3960.D.2812630.01
1,SPA-3960.D.2812630.02
1,SPA-3960.D.2812640
1,SPA-3960.D.2812640.01
1,SPA-3960.D.2812640.02
1,SPA-3960.D.3315030
1,SPA-3960.D.3315030.01
1,SPA-3960.D.3315030.02
1,SPA-3960.D.3315040
1,SPA-3960.DP
1,SPA-3960.PD.115030
1,SPA-3960.PD.115040
1,SPA-3960.PD.115040.01
1,SPA-3960.PD.115040.02
1,SPA-3960.PD.115040.03
1,SPA-3960.PD.146430
1,SPA-3960.PD.146430.01
1,SPA-3960.PD.146430.02
1,SPA-3960.PD.146430.03
1,SPA-3960.PD.146440
1,SPA-3960.PD.146440.01
1,SPA-3960.PD.146440.02
1,SPA-3960.PD.146440.03
1,SPA-3960.PD.2210030.31
1,SPA-3960.PD.2210040.31
1,SPA-39611280601XZ
1,SPA-3961128060YXZ
1,SPA-39611580721XZ
1,SPA-3961158072YXZ
1,SPA-3972.29.40.05
1,SPA-3973.29.40.05
1,SPA-3974.29.40.05
1,SPA-3980.112530
1,SPA-3980.112530.01
1,SPA-3980.112530.02
1,SPA-3980.112540
1,SPA-3980.112540.01
1,SPA-3980.112540.02
1,SPA-3980.143230
1,SPA-3980.143230.01
1,SPA-3980.143230.02
1,SPA-3980.143240
1,SPA-3980.143240.01
1,SPA-3980.143240.02
1,SPA-3980.225030.31
1,SPA-3980.225040
1,SPA-3980.225040.01
1,SPA-3980.225040.02
1,SPA-3980.286330
1,SPA-3980.286330.01
1,SPA-3980.286330.02
1,SPA-3980.286340
1,SPA-3980.286340.01
1,SPA-3980.286340.02
1,SPA-3980.337530
1,SPA-3980.337530.01
1,SPA-3980.337530.02
1,SPA-3980.337540
1,SPA-3980.337540.01
1,SPA-3980.337540.02
1,SPA-3981.112530
1,SPA-3981.112530.01
1,SPA-3981.112530.02
1,SPA-3981.112540
1,SPA-3981.112540.01
1,SPA-3981.112540.02
1,SPA-3981.143230
1,SPA-3981.143230.01
1,SPA-3981.143230.02
1,SPA-3981.143240
1,SPA-3981.143240.01
1,SPA-3981.143240.02
1,SPA-3981.225030
1,SPA-3981.225030.01
1,SPA-3981.225030.02
1,SPA-3981.225040
1,SPA-3981.225040.01
1,SPA-3981.225040.02
1,SPA-3981.286330
1,SPA-3981.286330.01
1,SPA-3981.286330.02
1,SPA-3981.286340
1,SPA-3981.286340.01
1,SPA-3981.286340.02
1,SPA-3981.337530
1,SPA-3981.337530.01
1,SPA-3981.337530.02
1,SPA-3981.337540
1,SPA-3982.112530.05
1,SPA-3982.112540.05
1,SPA-3983.112530.05
1,SPA-3983.112540.05
1,SPA-3987.112530
1,SPA-3987.112540
1,SPA-3987.112540.01
1,SPA-3987.112540.02
1,SPA-3987.143230
1,SPA-3987.143230.01
1,SPA-3987.143230.02
1,SPA-3987.143240
1,SPA-3987.143240.01
1,SPA-3987.143240.02
1,SPA-3987.225030
1,SPA-3987.225030.01
1,SPA-3987.225030.02
1,SPA-3987.225040
1,SPA-3987.225040.01
1,SPA-3987.225040.02
1,SPA-3987.286330
1,SPA-3987.286340
1,SPA-3987.286340.01
1,SPA-3987.286340.02
1,SPA-3988.1.1200.30.05
1,SPA-3988.1.1200.40.05
1,SPA-3988.2.1200.30.05
1,SPA-3988.2.1200.40.05
1,SPA-3989.21.30.05
1,SPA-3989.21.40.05
1,SPA-3990.112530
1,SPA-3990.112530.01
1,SPA-3990.112530.02
1,SPA-3990.112540
1,SPA-3990.112540.01
1,SPA-3990.112540.02
1,SPA-3990.143230
1,SPA-3990.143230.01
1,SPA-3990.143230.02
1,SPA-3990.143240
1,SPA-3990.143240.01
1,SPA-3990.143240.02
1,SPA-3990.225030
1,SPA-3990.225030.01
1,SPA-3990.225030.02
1,SPA-3990.225040
1,SPA-3990.225040.01
1,SPA-3990.225040.02
1,SPA-3990.286330
1,SPA-3990.286330.01
1,SPA-3990.286330.02
1,SPA-3990.286340
1,SPA-3990.286340.01
1,SPA-3990.286340.02
1,SPA-3990.337530
1,SPA-3990.337530.01
1,SPA-3990.337530.02
1,SPA-3990.337540
1,SPA-3990.337540.01
1,SPA-3990.337540.02
1,SPA-3991.50.30.31
1,SPA-3991.50.40.31
1,SPA-3991.65.30.31
1,SPA-3991.65.40.31
1,SPA-3A7.000.000.AXU1L
1,SPA-4128.1.25.38.30
1,SPA-4128.1.25.38.30.01
1,SPA-4128.1.25.38.30.02
1,SPA-4128.1.25.38.30.03
1,SPA-4128.1.25.38.40
1,SPA-4128.2.25.38.30
1,SPA-4128.2.25.38.30.01
1,SPA-4128.2.25.38.30.02
1,SPA-4128.2.25.38.30.03
1,SPA-4128.2.25.38.40
1,SPA-4128.2.25.38.40.01
1,SPA-4128.2.25.38.40.02
1,SPA-4128.2.25.38.40.03
1,SPA-4129.2.45.36.30
1,SPA-4129.2.45.36.30.01
1,SPA-4129.2.45.36.30.02
1,SPA-4129.2.45.36.30.03
1,SPA-4129.2.45.36.40
1,SPA-4129.2.45.36.40.01
1,SPA-4129.2.45.36.40.02
1,SPA-4129.2.45.36.40.03
1,SPA-4130.2.35.40.30.31
1,SPA-4130.3.35.40.30
1,SPA-4130.3.35.40.30.30._T3
1,SPA-4130.3.35.40.30.31._T3
1,SPA-4130.3.35.40.40
1,SPA-4130.3.35.40.40.01
1,SPA-4130.3.35.40.40.02
1,SPA-4130.3.35.40.40.30._T3
1,SPA-4130.3.35.40.40.31._T3
1,SPA-4131.2.35.40.30
1,SPA-4131.2.35.40.30.01
1,SPA-4131.2.35.40.30.02
1,SPA-4131.2.35.40.40
1,SPA-4131.2.35.40.40.01
1,SPA-4131.2.35.40.40.02
1,SPA-4132.42.40.30
1,SPA-4132.42.40.30.01
1,SPA-4132.42.40.30.02
1,SPA-4132.42.40.40
1,SPA-4132.42.40.40.01
1,SPA-4132.42.40.40.02
1,SPA-4405/51
1,SPA-4406/51
1,SPA-4465.01.2530
1,SPA-4465.01.2530.01
1,SPA-4465.01.2530.02
1,SPA-4465.03.2530
1,SPA-4465.03.2530.01
1,SPA-4465.03.2530.02
1,SPA-4465.05.2530
1,SPA-4465.05.2530.01
1,SPA-4465.05.2530.02
1,SPA-4465.07.2530
1,SPA-4465.07.2530.01
1,SPA-4465.07.2530.02
1,SPA-4469.30.31
1,SPA-4469.40.31
1,SPA-4471/3038
1,SPA-4471/4038
1,SPA-4472/3038
1,SPA-4472/4038
1,SPA-4473/3038
1,SPA-4473/4038
1,SPA-4474/3038
1,SPA-4474/4038
1,SPA-4475/3038
1,SPA-4475/4038
1,SPA-4476/3038
1,SPA-4476/4038
1,SPA-4477/3038
1,SPA-4477/4038
1,SPA-4478/3038
1,SPA-4478/4038
1,SPA-4478/9138
1,SPA-4485/3050
1,SPA-4487.1.30
1,SPA-4487.1.30.01
1,SPA-4487.1.30.02
1,SPA-4487.1.30.03
1,SPA-4487.1.40
1,SPA-4487.1.40.01
1,SPA-4487.1.40.02
1,SPA-4487.1.40.03
1,SPA-4487.2.30
1,SPA-4487.2.30.01
1,SPA-4487.2.30.02
1,SPA-4487.2.30.03
1,SPA-4487.2.40
1,SPA-4487.2.40.01
1,SPA-4487.2.40.02
1,SPA-4487.2.40.03
1,SPA-4487.3.30
1,SPA-4487.3.30.01
1,SPA-4487.3.30.02
1,SPA-4487.3.30.03
1,SPA-4487.3.40
1,SPA-4487.3.40.01
1,SPA-4487.3.40.02
1,SPA-4487.3.40.03
1,SPA-4487.4.30
1,SPA-4487.4.30.01
1,SPA-4487.4.30.02
1,SPA-4487.4.30.03
1,SPA-4487.4.40
1,SPA-4487.4.40.01
1,SPA-4487.4.40.02
1,SPA-4487.4.40.03
1,SPA-4487.5.30
1,SPA-4487.5.40
1,SPA-4487.5.40.01
1,SPA-4487.5.40.02
1,SPA-4487.5.40.03
1,SPA-4487.6.30
1,SPA-4487.6.30.01
1,SPA-4487.6.30.02
1,SPA-4487.6.30.03
1,SPA-4487.6.40
1,SPA-4487.6.40.01
1,SPA-4487.6.40.02
1,SPA-4487.6.40.03
1,SPA-4487.7.30
1,SPA-4487.7.30.01
1,SPA-4487.7.30.02
1,SPA-4487.7.30.03
1,SPA-4487.7.40
1,SPA-4487.7.40.01
1,SPA-4487.7.40.02
1,SPA-4487.7.40.03
1,SPA-4492/30
1,SPA-4492/30.01
1,SPA-4492/30.02
1,SPA-4492/40
1,SPA-4492/40.01
1,SPA-4492/40.02
1,SPA-4495.1.30
1,SPA-4495.1.30.01
1,SPA-4495.1.30.02
1,SPA-4495.1.30.03
1,SPA-4495.1.40
1,SPA-4495.1.40.01
1,SPA-4495.1.40.02
1,SPA-4495.1.40.03
1,SPA-4495.1M.30
1,SPA-4495.1M.30.01
1,SPA-4495.1M.30.02
1,SPA-4495.1M.30.03
1,SPA-4495.1M.40
1,SPA-4495.1M.40.01
1,SPA-4495.1M.40.02
1,SPA-4495.1M.40.03
1,SPA-4495.2.30
1,SPA-4495.2.30.01
1,SPA-4495.2.30.02
1,SPA-4495.2.30.03
1,SPA-4495.2.40
1,SPA-4495.2.40.01
1,SPA-4495.2.40.02
1,SPA-4495.2.40.03
1,SPA-4495.3.30
1,SPA-4495.3.30.01
1,SPA-4495.3.30.02
1,SPA-4495.3.40
1,SPA-4495.3.40.01
1,SPA-4495.3.40.02
1,SPA-4495.4.30
1,SPA-4495.4.30.01
1,SPA-4495.4.30.02
1,SPA-4495.4.40
1,SPA-4495.4.40.01
1,SPA-4495.4.40.02
1,SPA-4497.175.31
1,SPA-4497.175.3131
1,SPA-4499.175.31
1,SPA-4499.209.31
1,SPA-4500.1.140
1,SPA-4500.1.140.01
1,SPA-4500.1.140.02
1,SPA-4500.1.140.03
1,SPA-4500.1.140.50
1,SPA-4500.2.140
1,SPA-4500.2.140.01
1,SPA-4500.2.140.02
1,SPA-4500.2.140.50
1,SPA-4500.3.140
1,SPA-4500.3.140.01
1,SPA-4500.3.140.02
1,SPA-4500.4.175.50
1,SPA-4501.1.112
1,SPA-4501.1.112.01
1,SPA-4501.1.112.02
1,SPA-4502.10.30.31
1,SPA-4502.10.40.31
1,SPA-4502.20.30.31
1,SPA-4502.20.40.31
1,SPA-4505.175.31
1,SPA-4506.175
1,SPA-4507.175.31
1,SPA-4513.06.30.31
1,SPA-4513.06.40.31
1,SPA-4513.12.30.31
1,SPA-4513.12.40.31
1,SPA-4519.30
1,SPA-4519.30.01
1,SPA-4519.30.02
1,SPA-4520.30
1,SPA-4520.30.01
1,SPA-4520.30.02
1,SPA-4521/50
1,SPA-4522/31
1,SPA-4522/50
1,SPA-4524.08.30
1,SPA-4524.12.30
1,SPA-4525/50
1,SPA-4528.2/50
1,SPA-4529
1,SPA-4529.01
1,SPA-4529.02
1,SPA-4530.1/31
1,SPA-4530.1/37
1,SPA-4530.2/37
1,SPA-4531.1
1,SPA-4531.1.01
1,SPA-4531.1.02
1,SPA-4531.2
1,SPA-4531.2.01
1,SPA-4531.2.02
1,SPA-4531.3
1,SPA-4531.3.01
1,SPA-4531.3.02
1,SPA-4531.4
1,SPA-4531.4.01
1,SPA-4531.4.02
1,SPA-4532.1.30
1,SPA-4532.1.30.01
1,SPA-4532.1.30.02
1,SPA-4532.1.40
1,SPA-4532.1.40.01
1,SPA-4532.1.40.02
1,SPA-4533.1
1,SPA-4533.1.01
1,SPA-4533.1.02
1,SPA-4533.2
1,SPA-4533.2.01
1,SPA-4533.2.02
1,SPA-4534.40.50
1,SPA-4535
1,SPA-4535.01
1,SPA-4535.02
1,SPA-4536
1,SPA-4536.01
1,SPA-4536.02
1,SPA-4536/31
1,SPA-4537
1,SPA-4537.01
1,SPA-4537.02
1,SPA-4538.03.30
1,SPA-4538.03.30.01
1,SPA-4538.03.30.02
1,SPA-4538.03.40
1,SPA-4538.03.40.01
1,SPA-4538.03.40.02
1,SPA-4539.40.31
1,SPA-4540.1.12.30
1,SPA-4540.1.12.30.01
1,SPA-4540.1.12.30.02
1,SPA-4540.1.12.30.03
1,SPA-4540.2.12.30
1,SPA-4540.2.12.30.01
1,SPA-4540.2.12.30.02
1,SPA-4540.2.12.30.03
1,SPA-4540.3.06.30
1,SPA-4540.3.06.30.01
1,SPA-4540.3.06.30.02
1,SPA-4540.3.06.30.03
1,SPA-4542.1
1,SPA-4542.1.01
1,SPA-4542.1.02
1,SPA-4542.2
1,SPA-4542.2.01
1,SPA-4542.2.02
1,SPA-4542.3
1,SPA-4542.3.01
1,SPA-4542.3.02
1,SPA-4542.4
1,SPA-4542.4.01
1,SPA-4542.4.02
1,SPA-4543.1
1,SPA-4543.1.01
1,SPA-4543.1.02
1,SPA-4543.1.03
1,SPA-4543.2
